Label,URL,brand,name,price,skin_type,ingredients,brand,name,price,skin_type,ingredients
body-moisturizers,https://www.sephora.com/product/coco-cabana-body-cream-P448211?icid2=products%20grid:p448211,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/glowmotions-P442821?icid2=products%20grid:p442821,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/tom-ford-soleil-blanc-mini-shimmering-body-oil-P456175?icid2=products%20grid:p456175,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/whipped-argan-oil-body-butter-P287700?icid2=products%20grid:p287700,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/resurface-aha-renewing-cream-P442845?icid2=products%20grid:p442845,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/amazing-grace-firming-body-emulsion-P7411?icid2=products%20grid:p7411,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/creme-de-corps-P421999?icid2=products%20grid:p421999,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/caudalie-vinosculpt-lift-firm-body-cream-P456403?icid2=products%20grid:p456403,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/bum-bum-sol-oil-spf-30-P442733?icid2=products%20grid:p442733,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/hand-creams-P307907?icid2=products%20grid:p307907,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/b-flat-belly-firming-cream-P448708?icid2=products%20grid:p448708,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/night-body-serum-P435939?icid2=products%20grid:p435939,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/b-tight-lift-firm-booty-mask-P441098?icid2=products%20grid:p441098,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/unicorn-essence-P417141?icid2=products%20grid:p417141,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/samba-2-step-foot-fetish-care-P406081?icid2=products%20grid:p406081,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/drunk-elephant-sili-body-lotion-P457687?icid2=products%20grid:p457687,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/ultimate-strength-hand-salve-P422640?icid2=products%20grid:p422640,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/creme-de-corps-soy-milk-honey-whipped-body-butter-P422269?icid2=products%20grid:p422269,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/creme-de-corps-nourishing-dry-body-oil-P426826?icid2=products%20grid:p426826,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/dry-body-oil-P412115?icid2=products%20grid:p412115,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/shea-butter-ultra-rich-body-cream-P238001?icid2=products%20grid:p238001,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/100-squalane-oil-P416564?icid2=products%20grid:p416564,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/major-glow-body-oil-P443626?icid2=products%20grid:p443626,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/hand-balm-P428256?icid2=products%20grid:p428256,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/aha-smart-renewal-body-serum-P431845?icid2=products%20grid:p431845,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/a-a-body-power-cream-P415746?icid2=products%20grid:p415746,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/rose-gold-elixir-P417139?icid2=products%20grid:p417139,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/necessaire-the-body-lotion-P459138?icid2=products%20grid:p459138,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/becca-cosmetics-ignite-liquified-light-highlighter-P457300?icid2=products%20grid:p457300,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/royal-oil-100-mg-cbd-P445464?icid2=products%20grid:p445464,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/coconut-melt-P413350?icid2=products%20grid:p413350,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/sol-de-janeiro-brazilian-nude-fragrance-free-body-cream-P454089?icid2=products%20grid:p454089,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/high-cbd-formula-body-lotion-P438374?icid2=products%20grid:p438374,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/body-creme-P449774?icid2=products%20grid:p449774,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/supergoop-handscreen-spf-40-P454392?icid2=products%20grid:p454392,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/shea-butter-foot-cream-P451282?icid2=products%20grid:p451282,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/sun-oil-15-spf-P412112?icid2=products%20grid:p412112,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/almond-smoothing-and-beautifying-supple-skin-oil-P162554?icid2=products%20grid:p162554,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/jasmine-glowing-hydration-body-oil-P400202?icid2=products%20grid:p400202,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/dermask-foot-smoothing-mask-P436642?icid2=products%20grid:p436642,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/rose-hair-body-oil-P419005?icid2=products%20grid:p419005,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/skin-dope-argan-oil-100-mg-cbd-non-psychoactive-P441868?icid2=products%20grid:p441868,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/the-body-creme-P417116?icid2=products%20grid:p417116,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/almond-smoothing-and-beautifying-milk-concentrate-P66703?icid2=products%20grid:p66703,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/hand-and-nail-cream-P152203?icid2=products%20grid:p152203,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/gold-camellia-beauty-oil-P403315?icid2=products%20grid:p403315,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/coco-mademoiselle-P249815?icid2=products%20grid:p249815,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/body-moisturizers-P441000?icid2=products%20grid:p441000,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/brazilian-touch-hand-cream-P428253?icid2=products%20grid:p428253,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/tarte-park-ave-princess-tm-waterproof-face-body-bronzer-P457466?icid2=products%20grid:p457466,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/patrick-ta-mini-major-glow-body-oil-P454050?icid2=products%20grid:p454050,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/shea-butter-intensive-hand-balm-P449167?icid2=products%20grid:p449167,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/body-souffle-P412104?icid2=products%20grid:p412104,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/eczema-hand-repair-cream-P442842?icid2=products%20grid:p442842,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/fresh-hesperides-grapefruit-body-lotion-P454817?icid2=products%20grid:p454817,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/citron-de-vigne-body-lotion-P259801?icid2=products%20grid:p259801,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/hand-mask-P406221?icid2=products%20grid:p406221,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/almond-coconut-souffle-body-creme-P380667?icid2=products%20grid:p380667,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/body-butter-P412102?icid2=products%20grid:p412102,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/deep-comfort-body-butter-P122654?icid2=products%20grid:p122654,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/cold-plasma-plus-fragile-skin-therapy-P441326?icid2=products%20grid:p441326,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/nymph-body-glow-P444142?icid2=products%20grid:p444142,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/clarins-body-partner-stretch-mark-cream-P456195?icid2=products%20grid:p456195,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/sun-kissed-body-glow-oil-P443381?icid2=products%20grid:p443381,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/sephora-collection-all-day-body-hydrator-P455219?icid2=products%20grid:p455219,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/flowerbomb-bath-body-collection-P371607?icid2=products%20grid:p371607,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/revitalizing-body-oil-P392001?icid2=products%20grid:p392001,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/dry-body-oil-mini-P429254?icid2=products%20grid:p429254,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/black-opium-dry-oil-for-body-hair-P406908?icid2=products%20grid:p406908,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/barrier-lipid-boost-body-cream-P450599?icid2=products%20grid:p450599,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/pure-grace-perfumed-body-lotion-P157011?icid2=products%20grid:p157011,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/sugar-lemon-body-lotion-P213013?icid2=products%20grid:p213013,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/body-lotion-P383806?icid2=products%20grid:p383806,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/milk-makeup-cbd-body-oil-stick-P459264?icid2=products%20grid:p459264,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/shea-butter-ultra-rich-body-lotion-P39678?icid2=products%20grid:p39678,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/luxury-cbd-body-serum-P451503?icid2=products%20grid:p451503,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/dr-barbara-sturm-anti-aging-body-cream-P448716?icid2=products%20grid:p448716,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/orange-blossom-body-creme-P417214?icid2=products%20grid:p417214,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/eau-parfumee-au-the-vert-body-lotion-P400318?icid2=products%20grid:p400318,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/moisture-rich-body-lotion-P95060?icid2=products%20grid:p95060,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/the-reparative-body-lotion-P417117?icid2=products%20grid:p417117,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/100-pure-shea-butter-P39675?icid2=products%20grid:p39675,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/sugarbath-lychee-body-lotion-P7827?icid2=products%20grid:p7827,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/ginger-souffle-trade-whipped-body-cream-P375831?icid2=products%20grid:p375831,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/la-vie-est-belle-body-lotion-P398675?icid2=products%20grid:p398675,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/foot-mask-P408904?icid2=products%20grid:p408904,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/peony-blush-suede-body-creme-P417212?icid2=products%20grid:p417212,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/moisturizing-and-smoothing-milk-veil-P392869?icid2=products%20grid:p392869,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/body-glow-P2856?icid2=products%20grid:p2856,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/chloe-perfumed-body-lotion-P380546?icid2=products%20grid:p380546,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/fresh-life-body-lotion-P388687?icid2=products%20grid:p388687,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/eczema-extra-strength-body-cream-P442846?icid2=products%20grid:p442846,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/whipped-argan-oil-spf-45-body-butter-P444042?icid2=products%20grid:p444042,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/seaberry-restorative-body-cream-P293204?icid2=products%20grid:p293204,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/english-pear-freesia-body-hand-lotion-P417197?icid2=products%20grid:p417197,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/caudalie-hyaluronic-acid-nourishing-body-lotion-P456404?icid2=products%20grid:p456404,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/mega-rich-body-lotion-P378008?icid2=products%20grid:p378008,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/marc-jacobs-beauty-glow-away-bronzing-coconut-body-stick-P456155?icid2=products%20grid:p456155,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/prima-r-r-cream-advanced-cbd-recovery-rub-for-soothing-comfort-P456215?icid2=products%20grid:p456215,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/shimmer-body-oil-P446344?icid2=products%20grid:p446344,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/cbd-formula-heavy-duty-chill-balm-P448193?icid2=products%20grid:p448193,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/almond-delightful-body-balm-P442735?icid2=products%20grid:p442735,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/bright-crystal-body-lotion-P306816?icid2=products%20grid:p306816,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/genius-liquid-collagen-hand-cream-P449163?icid2=products%20grid:p449163,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/goop-goopglow-body-luminizer-P456212?icid2=products%20grid:p456212,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/supermodel-body-P446614?icid2=products%20grid:p446614,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/flowerbomb-cream-P380616?icid2=products%20grid:p380616,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/moroccanoil-hand-cream-P455567?icid2=products%20grid:p455567,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/nectarine-blossom-honey-body-creme-P417213?icid2=products%20grid:p417213,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/epic-moisture-mp10-nourishing-oil-P379573?icid2=products%20grid:p379573,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/wood-sage-sea-salt-body-creme-P417211?icid2=products%20grid:p417211,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/first-aid-beauty-fab-pharma-oat-hemp-multi-fix-salve-P454082?icid2=products%20grid:p454082,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/contour-body-treatment-oil-P399675?icid2=products%20grid:p399675,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/honey-body-butter-P450942?icid2=products%20grid:p450942,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/lime-basil-mandarin-body-hand-lotion-P417200?icid2=products%20grid:p417200,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/eau-parfum-e-au-th-blanc-body-lotion-P406101?icid2=products%20grid:p406101,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/fresh-cream-body-lotion-P388647?icid2=products%20grid:p388647,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/cool-moisture-body-lotion-P96809?icid2=products%20grid:p96809,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/high-cbd-formula-body-oil-P441867?icid2=products%20grid:p441867,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/industrial-strength-hand-healer-P12572?icid2=products%20grid:p12572,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/amazing-grace-satin-finish-body-oil-mist-P381763?icid2=products%20grid:p381763,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/miss-dior-hair-mist-P395905?icid2=products%20grid:p395905,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/mimosa-cardamom-body-creme-P417210?icid2=products%20grid:p417210,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/hydra-life-hydration-rescue-intense-sorbet-creme-P430150?icid2=products%20grid:p430150,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/black-opium-shimmering-moisture-fluid-for-body-P408986?icid2=products%20grid:p408986,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/vinoperfect-brightening-hand-cream-P451992?icid2=products%20grid:p451992,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/moroccan-rose-otto-body-lotion-P378014?icid2=products%20grid:p378014,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/atlantic-kelp-microalgae-anti-fatigue-toning-body-oil-P432661?icid2=products%20grid:p432661,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/shimmering-body-oil-P412108?icid2=products%20grid:p412108,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/josie-maran-skin-dope-100mg-cbd-body-butter-P457268?icid2=products%20grid:p457268,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/english-pear-freesia-body-creme-P417215?icid2=products%20grid:p417215,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/oud-wood-body-moisturizer-P393173?icid2=products%20grid:p393173,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/dry-skin-saver-P412117?icid2=products%20grid:p412117,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/light-blue-cream-P380592?icid2=products%20grid:p380592,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/acqua-di-parma-rosa-nobile-shimmering-body-oil-P460441?icid2=products%20grid:p460441,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/blackberry-bay-body-hand-lotion-P417201?icid2=products%20grid:p417201,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/sunless-tan-dry-body-oil-mist-P418220?icid2=products%20grid:p418220,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/becca-cosmetics-ignite-liquified-light-highlighter-limited-edition-P457301?icid2=products%20grid:p457301,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/neroli-portofino-body-oil-P380649?icid2=products%20grid:p380649,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/cashmere-mist-body-creme-P380539?icid2=products%20grid:p380539,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/chance-eau-fra-206che-P231106?icid2=products%20grid:p231106,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/j-adore-body-milk-P380621?icid2=products%20grid:p380621,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/hand-nail-treatment-cream-P247517?icid2=products%20grid:p247517,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/orange-blossom-body-hand-lotion-P417199?icid2=products%20grid:p417199,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/amazing-grace-whipped-body-creme-P376180?icid2=products%20grid:p376180,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/whipped-argan-oil-illuminizing-body-butter-P419638?icid2=products%20grid:p419638,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/seaberry-nourishing-hand-cream-P400255?icid2=products%20grid:p400255,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/eczema-targeted-body-balm-P442848?icid2=products%20grid:p442848,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/rich-girl-broad-spectrum-spf-25-h-cream-P381213?icid2=products%20grid:p381213,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/coconut-body-glow-P445462?icid2=products%20grid:p445462,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/genius-liquid-collagen-body-mylk-P449162?icid2=products%20grid:p449162,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/the-one-body-lotion-P380603?icid2=products%20grid:p380603,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/pure-argan-oil-P412114?icid2=products%20grid:p412114,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/fresh-fig-souffle-body-cr-me-P380672?icid2=products%20grid:p380672,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/la-mer-the-renewal-body-oil-balm-P454083?icid2=products%20grid:p454083,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/remedy-911-ointment-P442851?icid2=products%20grid:p442851,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/lime-basil-mandarin-body-creme-P417216?icid2=products%20grid:p417216,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/nectarine-blossom-honey-body-hand-lotion-P417198?icid2=products%20grid:p417198,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/sephora-collection-glow-body-cream-P455220?icid2=products%20grid:p455220,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/make-difference-tm-rejuvenating-hand-treatment-P401575?icid2=products%20grid:p401575,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/by-rosie-jane-the-complete-mini-oil-collection-set-P456969?icid2=products%20grid:p456969,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/lord-jones-x-tamara-mellon-high-cbd-formula-stiletto-cream-P450274?icid2=products%20grid:p450274,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/crema-da-mano-h-cream-cleopatra-P377677?icid2=products%20grid:p377677,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/citrine-ultra-hydration-neroli-body-oil-P400201?icid2=products%20grid:p400201,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/the-radiance-nourishing-body-oil-with-jojoba-apricot-olive-oil-P444988?icid2=products%20grid:p444988,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/pseudonym-excellent-body-milk-P412051?icid2=products%20grid:p412051,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/acqua-di-parma-colonia-hand-cream-P460440?icid2=products%20grid:p460440,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/chance-eau-vive-body-moisture-P415960?icid2=products%20grid:p415960,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/miu-miu-body-lotion-P404294?icid2=products%20grid:p404294,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/eau-des-merveilles-bath-body-collection-P380964?icid2=products%20grid:p380964,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/pumpkin-hand-balm-P450143?icid2=products%20grid:p450143,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/body-glow-P411830?icid2=products%20grid:p411830,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/i-recover-mind-body-gel-P444455?icid2=products%20grid:p444455,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/morroccan-rose-otto-ultra-moisture-body-oil-P378013?icid2=products%20grid:p378013,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/extra-firming-body-cream-P399673?icid2=products%20grid:p399673,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/neroli-portofino-body-moisturizer-P380648?icid2=products%20grid:p380648,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/liquid-diamond-bomb-P7845152641?icid2=products%20grid:p7845152641,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/sunshine-oil-P404793?icid2=products%20grid:p404793,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/cashmere-mist-body-lotion-P380540?icid2=products%20grid:p380540,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/verb-excellent-body-milk-P412052?icid2=products%20grid:p412052,,,,,,,,,,
body-moisturizers,https://www.sephora.com/product/raven-excellent-body-milk-P412054?icid2=products%20grid:p412054,,,,,,,,,,
